# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 3.14000000e+00
# Aref          : 3.14000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
50.492          	1.14096198e-04	1.07666371e+00	-6.05042282e-01	-3.02407045e-01	-3.02635237e-01
50.494          	1.13062358e-04	1.07658570e+00	-6.05164956e-01	-3.02469416e-01	-3.02695540e-01
50.496          	1.11631951e-04	1.07661445e+00	-6.05395712e-01	-3.02586224e-01	-3.02809488e-01
50.498          	1.10514539e-04	1.07591908e+00	-6.05400283e-01	-3.02589627e-01	-3.02810656e-01
50.5            	1.09858984e-04	1.07584058e+00	-6.05530285e-01	-3.02655283e-01	-3.02875001e-01
50.502          	1.09348970e-04	1.07544677e+00	-6.05624685e-01	-3.02702993e-01	-3.02921691e-01
50.504          	1.08568783e-04	1.07576959e+00	-6.05556910e-01	-3.02669886e-01	-3.02887024e-01
50.506          	1.08112630e-04	1.07589100e+00	-6.05812278e-01	-3.02798026e-01	-3.03014252e-01
50.508          	1.08097217e-04	1.07565678e+00	-6.06084832e-01	-3.02934319e-01	-3.03150513e-01
50.51           	1.08480054e-04	1.07518771e+00	-6.06112214e-01	-3.02947627e-01	-3.03164587e-01
50.512          	1.08569578e-04	1.07499797e+00	-6.06338577e-01	-3.03060719e-01	-3.03277858e-01
50.514          	1.08214621e-04	1.07485056e+00	-6.06349118e-01	-3.03066345e-01	-3.03282774e-01
50.516          	1.07461560e-04	1.07480550e+00	-6.06346931e-01	-3.03066004e-01	-3.03280927e-01
50.518          	1.06281734e-04	1.07440970e+00	-6.06714035e-01	-3.03250736e-01	-3.03463299e-01
50.52           	1.05081188e-04	1.07394715e+00	-6.06708156e-01	-3.03248997e-01	-3.03459159e-01
50.522          	1.03905443e-04	1.07390802e+00	-6.06415081e-01	-3.03103635e-01	-3.03311446e-01
50.524          	1.02699745e-04	1.07384441e+00	-6.06625954e-01	-3.03210277e-01	-3.03415677e-01
50.526          	1.00770570e-04	1.07313599e+00	-6.06620192e-01	-3.03209326e-01	-3.03410867e-01
50.528          	9.92993946e-05	1.07280356e+00	-6.06896929e-01	-3.03349165e-01	-3.03547764e-01
50.53           	9.79150306e-05	1.07228495e+00	-6.07224780e-01	-3.03514475e-01	-3.03710305e-01
50.532          	9.63381168e-05	1.07202674e+00	-6.07247510e-01	-3.03527417e-01	-3.03720093e-01
50.534          	9.47583736e-05	1.07270797e+00	-6.07255097e-01	-3.03532790e-01	-3.03722307e-01
50.536          	9.32381515e-05	1.07301806e+00	-6.07293505e-01	-3.03553514e-01	-3.03739991e-01
50.538          	9.17821825e-05	1.07315090e+00	-6.07677483e-01	-3.03746959e-01	-3.03930524e-01
50.54           	9.06108210e-05	1.07328548e+00	-6.07762659e-01	-3.03790719e-01	-3.03971940e-01
50.542          	8.95347468e-05	1.07306132e+00	-6.07500969e-01	-3.03660950e-01	-3.03840019e-01
50.544          	8.88300446e-05	1.07249065e+00	-6.07291808e-01	-3.03557074e-01	-3.03734734e-01
50.546          	8.80721414e-05	1.07246617e+00	-6.07320114e-01	-3.03571985e-01	-3.03748129e-01
50.548          	8.74435392e-05	1.07225351e+00	-6.07217543e-01	-3.03521328e-01	-3.03696215e-01
50.55           	8.73040007e-05	1.07189187e+00	-6.07277107e-01	-3.03551250e-01	-3.03725858e-01
50.552          	8.77676097e-05	1.07218776e+00	-6.07181040e-01	-3.03502752e-01	-3.03678287e-01
50.554          	8.80620713e-05	1.07223637e+00	-6.07253801e-01	-3.03538838e-01	-3.03714962e-01
50.556          	8.81202156e-05	1.07245258e+00	-6.07075517e-01	-3.03449638e-01	-3.03625879e-01
50.558          	8.82532304e-05	1.07286955e+00	-6.07047060e-01	-3.03435277e-01	-3.03611783e-01
50.56           	8.84912013e-05	1.07293614e+00	-6.06696697e-01	-3.03259857e-01	-3.03436840e-01
50.562          	8.94203399e-05	1.07292299e+00	-6.06150418e-01	-3.02985789e-01	-3.03164630e-01
50.564          	9.04363721e-05	1.07315183e+00	-6.05942369e-01	-3.02880748e-01	-3.03061621e-01
50.566          	9.12797765e-05	1.07330071e+00	-6.05950312e-01	-3.02883876e-01	-3.03066436e-01
50.568          	9.14898648e-05	1.07347742e+00	-6.05979628e-01	-3.02898324e-01	-3.03081304e-01
50.57           	9.21517792e-05	1.07417979e+00	-6.05647304e-01	-3.02731500e-01	-3.02915804e-01
50.572          	9.25726768e-05	1.07427524e+00	-6.05108558e-01	-3.02461706e-01	-3.02646852e-01
50.574          	9.28831084e-05	1.07453848e+00	-6.05128408e-01	-3.02471321e-01	-3.02657087e-01
50.576          	9.31749306e-05	1.07480242e+00	-6.05203257e-01	-3.02508454e-01	-3.02694803e-01
50.578          	9.30567070e-05	1.07506005e+00	-6.05184892e-01	-3.02499389e-01	-3.02685503e-01
50.58           	9.32969664e-05	1.07556894e+00	-6.04883232e-01	-3.02348319e-01	-3.02534913e-01
50.582          	9.36359691e-05	1.07624662e+00	-6.04808294e-01	-3.02310511e-01	-3.02497783e-01
50.584          	9.39317107e-05	1.07620710e+00	-6.04466456e-01	-3.02139296e-01	-3.02327160e-01
50.586          	9.43834291e-05	1.07656914e+00	-6.04664665e-01	-3.02237949e-01	-3.02426716e-01
50.588          	9.51268518e-05	1.07676960e+00	-6.04346349e-01	-3.02078047e-01	-3.02268301e-01
50.59           	9.59488373e-05	1.07718712e+00	-6.04431185e-01	-3.02119644e-01	-3.02311542e-01
50.592          	9.68804586e-05	1.07744670e+00	-6.04423670e-01	-3.02114955e-01	-3.02308716e-01
50.594          	9.75899892e-05	1.07792451e+00	-6.04296755e-01	-3.02050787e-01	-3.02245967e-01
50.596          	9.78550137e-05	1.07811382e+00	-6.04177965e-01	-3.01991127e-01	-3.02186837e-01
50.598          	9.75310941e-05	1.07780485e+00	-6.03979196e-01	-3.01892067e-01	-3.02087129e-01
50.6            	9.73663391e-05	1.07796256e+00	-6.04129744e-01	-3.01967505e-01	-3.02162238e-01
50.602          	9.73405075e-05	1.07828717e+00	-6.04272072e-01	-3.02038696e-01	-3.02233377e-01
50.604          	9.67489947e-05	1.07833383e+00	-6.03854588e-01	-3.01830545e-01	-3.02024043e-01
50.606          	9.54655754e-05	1.07850392e+00	-6.03519875e-01	-3.01664472e-01	-3.01855403e-01
50.608          	9.40347670e-05	1.07820160e+00	-6.03241415e-01	-3.01526673e-01	-3.01714742e-01
50.61           	9.25526384e-05	1.07815451e+00	-6.03221237e-01	-3.01518066e-01	-3.01703171e-01
50.612          	9.09083649e-05	1.07832593e+00	-6.03087335e-01	-3.01452759e-01	-3.01634576e-01
50.614          	8.95301312e-05	1.07865323e+00	-6.02813638e-01	-3.01317289e-01	-3.01496349e-01
50.616          	8.80918272e-05	1.07855628e+00	-6.02359173e-01	-3.01091494e-01	-3.01267678e-01
50.618          	8.71146577e-05	1.07833973e+00	-6.02000888e-01	-3.00913329e-01	-3.01087559e-01
50.62           	8.64670442e-05	1.07802982e+00	-6.01704103e-01	-3.00765584e-01	-3.00938518e-01
50.622          	8.60518926e-05	1.07791792e+00	-6.01392286e-01	-3.00610091e-01	-3.00782195e-01
50.624          	8.59813241e-05	1.07811787e+00	-6.01432892e-01	-3.00630465e-01	-3.00802427e-01
50.626          	8.63339105e-05	1.07824902e+00	-6.01650031e-01	-3.00738682e-01	-3.00911350e-01
50.628          	8.70601612e-05	1.07778100e+00	-6.01710351e-01	-3.00768115e-01	-3.00942236e-01
50.63           	8.82818539e-05	1.07788113e+00	-6.01220902e-01	-3.00522169e-01	-3.00698733e-01
50.632          	8.97846523e-05	1.07812119e+00	-6.00791412e-01	-3.00305921e-01	-3.00485490e-01
50.634          	9.08303786e-05	1.07820679e+00	-6.00438216e-01	-3.00128277e-01	-3.00309938e-01
50.636          	9.17203907e-05	1.07774762e+00	-6.00526670e-01	-3.00171615e-01	-3.00355055e-01
50.638          	9.30150785e-05	1.07767306e+00	-6.00669895e-01	-3.00241932e-01	-3.00427963e-01
50.64           	9.43071751e-05	1.07745054e+00	-6.00580420e-01	-3.00195903e-01	-3.00384517e-01
50.642          	9.53891844e-05	1.07745293e+00	-6.00660260e-01	-3.00234741e-01	-3.00425519e-01
50.644          	9.62012021e-05	1.07735633e+00	-6.00589857e-01	-3.00198727e-01	-3.00391130e-01
50.646          	9.69539027e-05	1.07716811e+00	-6.00381861e-01	-3.00093977e-01	-3.00287885e-01
50.648          	9.70122350e-05	1.07715079e+00	-6.00282747e-01	-3.00044361e-01	-3.00238386e-01
50.65           	9.66252737e-05	1.07707481e+00	-5.99986036e-01	-2.99896393e-01	-3.00089643e-01
50.652          	9.57467879e-05	1.07693492e+00	-5.99931403e-01	-2.99869955e-01	-3.00061448e-01
50.654          	9.48816195e-05	1.07658419e+00	-6.00057269e-01	-2.99933753e-01	-3.00123516e-01
50.656          	9.41663554e-05	1.07626411e+00	-5.99800965e-01	-2.99806316e-01	-2.99994649e-01
50.658          	9.38757279e-05	1.07577209e+00	-5.99735359e-01	-2.99773804e-01	-2.99961555e-01
50.66           	9.35308763e-05	1.07580568e+00	-5.99498442e-01	-2.99655690e-01	-2.99842752e-01
50.662          	9.24967745e-05	1.07521826e+00	-6.00043756e-01	-2.99929381e-01	-3.00114375e-01
50.664          	9.10833346e-05	1.07550633e+00	-5.99435134e-01	-2.99626484e-01	-2.99808650e-01
50.666          	8.93627716e-05	1.07498470e+00	-5.99439614e-01	-2.99630444e-01	-2.99809170e-01
50.668          	8.72909130e-05	1.07465749e+00	-5.99548912e-01	-2.99687165e-01	-2.99861747e-01
50.67           	8.49703371e-05	1.07438582e+00	-5.99417109e-01	-2.99623584e-01	-2.99793525e-01
50.672          	8.27580499e-05	1.07398298e+00	-5.99374152e-01	-2.99604318e-01	-2.99769834e-01
50.674          	8.04263432e-05	1.07397130e+00	-5.99110960e-01	-2.99475053e-01	-2.99635906e-01
50.676          	7.79354878e-05	1.07381049e+00	-5.98560431e-01	-2.99202280e-01	-2.99358151e-01
50.678          	7.64245017e-05	1.07378821e+00	-5.98452223e-01	-2.99149687e-01	-2.99302536e-01
50.68           	7.50781914e-05	1.07376522e+00	-5.98302137e-01	-2.99075991e-01	-2.99226147e-01
50.682          	7.36342693e-05	1.07380576e+00	-5.98107492e-01	-2.98980112e-01	-2.99127380e-01
50.684          	7.25686310e-05	1.07350677e+00	-5.98140377e-01	-2.98997620e-01	-2.99142757e-01
50.686          	7.12903551e-05	1.07325233e+00	-5.97819303e-01	-2.98838361e-01	-2.98980942e-01
50.688          	7.03966651e-05	1.07297881e+00	-5.97426246e-01	-2.98642726e-01	-2.98783520e-01
50.69           	6.91908847e-05	1.07315908e+00	-5.97260370e-01	-2.98560994e-01	-2.98699376e-01
50.692          	6.86729129e-05	1.07343553e+00	-5.97209443e-01	-2.98536049e-01	-2.98673395e-01
50.694          	6.89533682e-05	1.07343994e+00	-5.97380018e-01	-2.98621056e-01	-2.98758962e-01
50.696          	6.93833203e-05	1.07337957e+00	-5.96997342e-01	-2.98429288e-01	-2.98568054e-01
50.698          	6.99551369e-05	1.07374526e+00	-5.96497275e-01	-2.98178682e-01	-2.98318593e-01
50.7            	7.03867872e-05	1.07401601e+00	-5.96415818e-01	-2.98137522e-01	-2.98278296e-01
50.702          	7.07987870e-05	1.07405237e+00	-5.96137663e-01	-2.97998033e-01	-2.98139630e-01
50.704          	7.10500735e-05	1.07390040e+00	-5.95595551e-01	-2.97726725e-01	-2.97868825e-01
50.706          	7.11415681e-05	1.07429281e+00	-5.95176823e-01	-2.97517270e-01	-2.97659553e-01
50.708          	7.08906438e-05	1.07460823e+00	-5.94473609e-01	-2.97165914e-01	-2.97307695e-01
50.71           	6.98700465e-05	1.07490155e+00	-5.94107289e-01	-2.96983774e-01	-2.97123514e-01
50.712          	6.86578293e-05	1.07497897e+00	-5.93926365e-01	-2.96894525e-01	-2.97031840e-01
50.714          	6.76551135e-05	1.07510700e+00	-5.93524705e-01	-2.96694697e-01	-2.96830008e-01
50.716          	6.66676480e-05	1.07520925e+00	-5.93469490e-01	-2.96668077e-01	-2.96801413e-01
50.718          	6.56401824e-05	1.07557926e+00	-5.93095630e-01	-2.96482175e-01	-2.96613455e-01
50.72           	6.47332128e-05	1.07548584e+00	-5.92450566e-01	-2.96160550e-01	-2.96290016e-01
50.722          	6.33325648e-05	1.07560417e+00	-5.91829361e-01	-2.95851348e-01	-2.95978013e-01
50.724          	6.17371265e-05	1.07551264e+00	-5.91236552e-01	-2.95556539e-01	-2.95680013e-01
50.726          	6.05482981e-05	1.07567106e+00	-5.90941767e-01	-2.95410335e-01	-2.95531432e-01
50.728          	6.06096990e-05	1.07584279e+00	-5.90362204e-01	-2.95120492e-01	-2.95241712e-01
50.73           	6.08376503e-05	1.07611110e+00	-5.90143118e-01	-2.95010721e-01	-2.95132397e-01
50.732          	6.10555391e-05	1.07636563e+00	-5.89923521e-01	-2.94900705e-01	-2.95022816e-01
50.734          	6.13917887e-05	1.07663489e+00	-5.89685842e-01	-2.94781529e-01	-2.94904313e-01
50.736          	6.18083232e-05	1.07654586e+00	-5.89559904e-01	-2.94718144e-01	-2.94841760e-01
50.738          	6.26942365e-05	1.07681845e+00	-5.89384457e-01	-2.94629535e-01	-2.94754923e-01
50.74           	6.34506345e-05	1.07692275e+00	-5.89035936e-01	-2.94454517e-01	-2.94581419e-01
50.742          	6.41075724e-05	1.07763130e+00	-5.88764999e-01	-2.94318392e-01	-2.94446607e-01
50.744          	6.46627443e-05	1.07754660e+00	-5.88555197e-01	-2.94212936e-01	-2.94342261e-01
50.746          	6.57232343e-05	1.07761601e+00	-5.88282789e-01	-2.94075671e-01	-2.94207118e-01
50.748          	6.67989037e-05	1.07755044e+00	-5.87897773e-01	-2.93882088e-01	-2.94015685e-01
50.75           	6.79954438e-05	1.07805469e+00	-5.87003810e-01	-2.93433910e-01	-2.93569900e-01
50.752          	6.92668746e-05	1.07846357e+00	-5.86644272e-01	-2.93252869e-01	-2.93391403e-01
50.754          	6.97193504e-05	1.07899052e+00	-5.86362002e-01	-2.93111282e-01	-2.93250720e-01
50.756          	6.96772854e-05	1.07909640e+00	-5.86373232e-01	-2.93116939e-01	-2.93256293e-01
50.758          	6.91713729e-05	1.07924533e+00	-5.86305748e-01	-2.93083703e-01	-2.93222046e-01
50.76           	6.84378106e-05	1.07926593e+00	-5.85952562e-01	-2.92907843e-01	-2.93044719e-01
50.762          	6.73934156e-05	1.07928818e+00	-5.85152514e-01	-2.92508864e-01	-2.92643650e-01
50.764          	6.63008271e-05	1.07952008e+00	-5.85002348e-01	-2.92434873e-01	-2.92567475e-01
50.766          	6.49855724e-05	1.07968473e+00	-5.84550906e-01	-2.92210468e-01	-2.92340439e-01
50.768          	6.32803958e-05	1.07979748e+00	-5.84145078e-01	-2.92009259e-01	-2.92135819e-01
50.77           	6.14290865e-05	1.07946099e+00	-5.83867472e-01	-2.91872307e-01	-2.91995165e-01
50.772          	5.99071776e-05	1.07940604e+00	-5.83646978e-01	-2.91763582e-01	-2.91883396e-01
50.774          	5.82767151e-05	1.07944893e+00	-5.83252876e-01	-2.91568161e-01	-2.91684715e-01
50.776          	5.67376385e-05	1.07927892e+00	-5.82776592e-01	-2.91331558e-01	-2.91445034e-01
50.778          	5.49370645e-05	1.07923329e+00	-5.82261266e-01	-2.91075696e-01	-2.91185570e-01
50.78           	5.23063674e-05	1.07927462e+00	-5.81612173e-01	-2.90753780e-01	-2.90858393e-01
50.782          	4.94324763e-05	1.07984500e+00	-5.81151310e-01	-2.90526222e-01	-2.90625087e-01
50.784          	4.70643937e-05	1.07977566e+00	-5.80680773e-01	-2.90293322e-01	-2.90387451e-01
50.786          	4.49749823e-05	1.08006024e+00	-5.80385346e-01	-2.90147698e-01	-2.90237648e-01
50.788          	4.29659944e-05	1.08015981e+00	-5.79952786e-01	-2.89933427e-01	-2.90019359e-01
50.79           	4.08739900e-05	1.08011321e+00	-5.79544743e-01	-2.89731497e-01	-2.89813245e-01
50.792          	3.84960625e-05	1.08003684e+00	-5.79077222e-01	-2.89500115e-01	-2.89577107e-01
50.794          	3.65265611e-05	1.08002249e+00	-5.78742231e-01	-2.89334589e-01	-2.89407642e-01
50.796          	3.44390973e-05	1.08016556e+00	-5.78528263e-01	-2.89229692e-01	-2.89298570e-01
50.798          	3.21903424e-05	1.08010473e+00	-5.78171726e-01	-2.89053673e-01	-2.89118053e-01
50.8            	2.98821081e-05	1.07988001e+00	-5.77587189e-01	-2.88763712e-01	-2.88823477e-01
50.802          	2.74279222e-05	1.08003138e+00	-5.77097667e-01	-2.88521405e-01	-2.88576261e-01
50.804          	2.46392819e-05	1.08015313e+00	-5.76920472e-01	-2.88435597e-01	-2.88484875e-01
50.806          	2.16487337e-05	1.08054035e+00	-5.76650877e-01	-2.88303790e-01	-2.88347087e-01
50.808          	1.86424870e-05	1.08036913e+00	-5.75875719e-01	-2.87919217e-01	-2.87956502e-01
50.81           	1.64547407e-05	1.08056149e+00	-5.74964808e-01	-2.87465949e-01	-2.87498859e-01
50.812          	1.42053079e-05	1.08051478e+00	-5.74146211e-01	-2.87058900e-01	-2.87087311e-01
50.814          	1.20008376e-05	1.08035434e+00	-5.73541177e-01	-2.86758587e-01	-2.86782589e-01
50.816          	1.02910212e-05	1.08029716e+00	-5.72708845e-01	-2.86344132e-01	-2.86364714e-01
50.818          	8.76919061e-06	1.08059755e+00	-5.71900326e-01	-2.85941394e-01	-2.85958932e-01
50.82           	7.47788300e-06	1.08123248e+00	-5.71369917e-01	-2.85677481e-01	-2.85692436e-01
50.822          	6.39972602e-06	1.08144988e+00	-5.70935213e-01	-2.85461207e-01	-2.85474006e-01
50.824          	6.52000035e-06	1.08134472e+00	-5.70342055e-01	-2.85164508e-01	-2.85177548e-01
50.826          	7.91088203e-06	1.08177605e+00	-5.69893055e-01	-2.84938616e-01	-2.84954438e-01
50.828          	9.63852540e-06	1.08191639e+00	-5.69321206e-01	-2.84650964e-01	-2.84670241e-01
50.83           	1.17438828e-05	1.08214811e+00	-5.68730931e-01	-2.84353722e-01	-2.84377210e-01
50.832          	1.33765286e-05	1.08237440e+00	-5.68265669e-01	-2.84119458e-01	-2.84146211e-01
50.834          	1.44226577e-05	1.08266359e+00	-5.67502025e-01	-2.83736590e-01	-2.83765435e-01
50.836          	1.50604079e-05	1.08324681e+00	-5.66652321e-01	-2.83311100e-01	-2.83341221e-01
50.838          	1.64749947e-05	1.08337930e+00	-5.66249922e-01	-2.83108486e-01	-2.83141436e-01
50.84           	1.80465025e-05	1.08353307e+00	-5.65905213e-01	-2.82934560e-01	-2.82970653e-01
50.842          	1.94648334e-05	1.08389216e+00	-5.65497892e-01	-2.82729481e-01	-2.82768411e-01
50.844          	2.04863744e-05	1.08424084e+00	-5.65049880e-01	-2.82504454e-01	-2.82545426e-01
50.846          	2.09119313e-05	1.08437087e+00	-5.64712162e-01	-2.82335169e-01	-2.82376993e-01
50.848          	2.09969106e-05	1.08451376e+00	-5.64260448e-01	-2.82109227e-01	-2.82151221e-01
50.85           	2.14088747e-05	1.08497232e+00	-5.63906679e-01	-2.81931931e-01	-2.81974748e-01
50.852          	2.12174012e-05	1.08548232e+00	-5.63158351e-01	-2.81557958e-01	-2.81600393e-01
50.854          	2.08907014e-05	1.08588759e+00	-5.62716699e-01	-2.81337459e-01	-2.81379240e-01
50.856          	2.04847965e-05	1.08619830e+00	-5.62459985e-01	-2.81209508e-01	-2.81250477e-01
50.858          	1.99868308e-05	1.08624311e+00	-5.62037409e-01	-2.80998718e-01	-2.81038692e-01
50.86           	1.94522153e-05	1.08636566e+00	-5.61699665e-01	-2.80830380e-01	-2.80869285e-01
50.862          	1.79845418e-05	1.08653631e+00	-5.61331583e-01	-2.80647807e-01	-2.80683776e-01
50.864          	1.64294211e-05	1.08668616e+00	-5.60944134e-01	-2.80455638e-01	-2.80488496e-01
50.866          	1.48720827e-05	1.08720081e+00	-5.60383218e-01	-2.80176737e-01	-2.80206481e-01
50.868          	1.32635391e-05	1.08785742e+00	-5.60199438e-01	-2.80086456e-01	-2.80112983e-01
50.87           	1.28685612e-05	1.08779585e+00	-5.60053801e-01	-2.80014032e-01	-2.80039769e-01
50.872          	1.27102046e-05	1.08796121e+00	-5.59724143e-01	-2.79849361e-01	-2.79874782e-01
50.874          	1.23902056e-05	1.08848724e+00	-5.59461282e-01	-2.79718251e-01	-2.79743031e-01
50.876          	1.17834684e-05	1.08884383e+00	-5.59098552e-01	-2.79537493e-01	-2.79561060e-01
50.878          	1.08339430e-05	1.08930334e+00	-5.58195361e-01	-2.79086846e-01	-2.79108514e-01
50.88           	1.00594609e-05	1.08925121e+00	-5.57463073e-01	-2.78721477e-01	-2.78741596e-01
50.882          	9.12307784e-06	1.08924463e+00	-5.56958875e-01	-2.78470314e-01	-2.78488560e-01
50.884          	8.43007452e-06	1.08945294e+00	-5.56564356e-01	-2.78273748e-01	-2.78290608e-01
50.886          	7.17062502e-06	1.08965659e+00	-5.56076312e-01	-2.78030986e-01	-2.78045327e-01
50.888          	5.64843935e-06	1.08988309e+00	-5.55522035e-01	-2.77755369e-01	-2.77766666e-01
50.89           	4.08844334e-06	1.08985133e+00	-5.54997751e-01	-2.77494787e-01	-2.77502964e-01
50.892          	2.03276071e-06	1.08994904e+00	-5.54567842e-01	-2.77281888e-01	-2.77285954e-01
50.894          	7.06895935e-07	1.08993592e+00	-5.53834064e-01	-2.76916325e-01	-2.76917739e-01
50.896          	-4.81525316e-07	1.09012695e+00	-5.53204627e-01	-2.76602795e-01	-2.76601832e-01
50.898          	-1.34996512e-06	1.09018329e+00	-5.52532353e-01	-2.76267527e-01	-2.76264827e-01
50.9            	-2.07139883e-06	1.09031359e+00	-5.51669581e-01	-2.75836862e-01	-2.75832719e-01
50.902          	-2.56060706e-06	1.09017253e+00	-5.50926751e-01	-2.75465936e-01	-2.75460815e-01
50.904          	-2.66846106e-06	1.08995804e+00	-5.50293318e-01	-2.75149328e-01	-2.75143991e-01
50.906          	-2.39215257e-06	1.08966977e+00	-5.49616853e-01	-2.74810819e-01	-2.74806034e-01
50.908          	-2.07714347e-06	1.08961305e+00	-5.48758641e-01	-2.74381397e-01	-2.74377243e-01
50.91           	-2.00011720e-06	1.08972622e+00	-5.48029232e-01	-2.74016616e-01	-2.74012616e-01
50.912          	-2.33375848e-06	1.08968778e+00	-5.47155973e-01	-2.73580320e-01	-2.73575653e-01
50.914          	-3.30934142e-06	1.08947612e+00	-5.46135485e-01	-2.73071052e-01	-2.73064433e-01
50.916          	-4.70239729e-06	1.08922418e+00	-5.45302600e-01	-2.72656002e-01	-2.72646597e-01
50.918          	-7.09277243e-06	1.08916469e+00	-5.44753242e-01	-2.72383714e-01	-2.72369528e-01
50.92           	-9.51866117e-06	1.08924109e+00	-5.44174822e-01	-2.72096930e-01	-2.72077892e-01
50.922          	-1.19903288e-05	1.08950806e+00	-5.43233271e-01	-2.71628626e-01	-2.71604645e-01
50.924          	-1.45750384e-05	1.08942354e+00	-5.42303339e-01	-2.71166245e-01	-2.71137094e-01
50.926          	-1.69162185e-05	1.08951204e+00	-5.41458383e-01	-2.70746108e-01	-2.70712275e-01
50.928          	-1.82682990e-05	1.08959045e+00	-5.40698745e-01	-2.70367641e-01	-2.70331104e-01
50.93           	-1.96759219e-05	1.08944889e+00	-5.39725857e-01	-2.69882604e-01	-2.69843252e-01
50.932          	-2.09499449e-05	1.08939048e+00	-5.38747084e-01	-2.69394492e-01	-2.69352592e-01
50.934          	-2.18790911e-05	1.08941890e+00	-5.38279418e-01	-2.69161588e-01	-2.69117830e-01
50.936          	-2.26588847e-05	1.08947275e+00	-5.37632021e-01	-2.68838669e-01	-2.68793351e-01
50.938          	-2.41488079e-05	1.08952361e+00	-5.36837711e-01	-2.68443004e-01	-2.68394707e-01
50.94           	-2.63224897e-05	1.08987064e+00	-5.35737562e-01	-2.67895103e-01	-2.67842458e-01
50.942          	-2.81325308e-05	1.09010925e+00	-5.35003630e-01	-2.67529948e-01	-2.67473682e-01
50.944          	-3.04785488e-05	1.09014101e+00	-5.34492724e-01	-2.67276841e-01	-2.67215883e-01
50.946          	-3.26230926e-05	1.09030938e+00	-5.33889235e-01	-2.66977240e-01	-2.66911994e-01
